Date,AAPL,JPM,PG,FDX,MMM,^GSPC
2016-02-24,22.049583435058594,45.73170852661133,66.56973266601562,121.28857421875,123.75450134277344,1929.800048828125
2016-02-25,22.201013565063477,46.44041061401367,67.20636749267578,123.55094909667969,125.14773559570312,1951.699951171875
2016-02-26,22.23543930053711,46.87215042114258,66.19426727294922,124.822998046875,124.58100128173828,1948.050048828125
2016-02-29,22.184955596923828,45.86204147338867,65.53316497802734,124.36869812011719,123.47899627685547,1932.22998046875
2016-03-01,23.066017150878906,48.22438430786133,66.3003921508789,128.45733642578125,125.62004089355469,1978.3499755859375
2016-03-02,23.116500854492188,48.6805534362793,67.37776947021484,129.26602172851562,125.47830963134766,1986.449951171875
2016-03-03,23.28858184814453,48.84347915649414,67.6144790649414,130.71067810058594,125.45471954345703,1993.4000244140625
2016-03-04,23.635040283203125,48.91679763793945,68.14503479003906,130.7561492919922,125.99783325195312,1999.989990234375
2016-03-07,23.373476028442383,48.82719802856445,67.8266830444336,131.81919860839844,126.39141845703125,2001.760009765625
2016-03-08,23.180736541748047,47.88224792480469,67.79402923583984,129.50225830078125,126.10015869140625,1979.260009765625
2016-03-09,23.201393127441406,48.159217834472656,67.71241760253906,129.00253295898438,126.0135498046875,1989.260009765625
2016-03-10,23.21286392211914,47.7437744140625,67.15740966796875,128.89329528808594,125.85619354248047,1989.5699462890625
2016-03-11,23.462961196899414,48.33842468261719,66.72479248046875,131.45098876953125,127.42256164550781,2022.18994140625
2016-03-14,23.522615432739258,48.159217834472656,66.25139617919922,130.9230194091797,127.367431640625,2019.6400146484375
2016-03-15,23.995271682739258,48.22438430786133,66.36568450927734,130.22219848632812,127.83976745605469,2015.9300537109375
2016-03-16,24.314193725585938,47.99630355834961,66.39017486572266,131.31442260742188,128.21755981445312,2027.219970703125
2016-03-17,24.275192260742188,47.857818603515625,67.54100799560547,146.8515625,128.89450073242188,2040.5899658203125
2016-03-18,24.302719116210938,49.2670783996582,67.86750030517578,149.0087432861328,130.13818359375,2049.580078125
2016-03-21,24.300432205200195,49.25078201293945,68.00627899169922,149.76412963867188,129.7524871826172,2051.60009765625
2016-03-22,24.48628044128418,49.071571350097656,67.53285217285156,148.74473571777344,129.80763244628906,2049.800048828125
2016-03-23,24.350908279418945,48.82719802856445,67.59814453125,148.02569580078125,129.30381774902344,2036.7099609375
2016-03-24,24.245363235473633,48.45247268676758,67.65530395507812,148.0438690185547,129.45338439941406,2035.93994140625
2016-03-28,24.13523292541504,48.38730239868164,67.43490600585938,147.62522888183594,130.88595581054688,2037.050048828125
2016-03-29,24.7065486907959,48.08589553833008,67.58182525634766,148.3533477783203,129.39830017089844,2055.010009765625
2016-03-30,25.13789939880371,48.63982391357422,67.48389434814453,147.06088256835938,131.25595092773438,2063.949951171875
2016-03-31,25.007122039794922,48.24067306518555,67.181884765625,148.10765075683594,131.16151428222656,2059.739990234375
2016-04-01,25.23655891418457,48.77016830444336,68.17764282226562,148.97232055664062,131.86993408203125,2072.780029296875
2016-04-04,25.49583625793457,48.5814208984375,67.91645812988281,149.0906219482422,130.98045349121094,2066.1298828125
2016-04-05,25.19526481628418,47.892093658447266,67.87566375732422,147.3976287841797,130.5160369873047,2045.1700439453125
2016-04-06,25.459125518798828,48.26138687133789,68.40619659423828,148.15309143066406,131.30316162109375,2066.659912109375
2016-04-07,24.90386962890625,47.038639068603516,67.94096374511719,146.79685974121094,131.57867431640625,2041.9100341796875
2016-04-08,24.931406021118164,47.383304595947266,67.90830993652344,148.74473571777344,131.16151428222656,2047.5999755859375
2016-04-11,25.013999938964844,47.76079559326172,67.52472686767578,148.40797424316406,131.1300048828125,2041.989990234375
2016-04-12,25.33980941772461,48.64706039428711,67.6063003540039,150.28298950195312,132.26353454589844,2061.719970703125
2016-04-13,25.706920623779297,50.70686340332031,67.30430603027344,152.2035369873047,132.7042999267578,2082.419921875
2016-04-14,25.720685958862305,51.363372802734375,67.4853515625,150.82000732421875,132.36581420898438,2082.780029296875
2016-04-15,25.204444885253906,50.772499084472656,67.7239990234375,151.0020294189453,132.85385131835938,2080.72998046875
2016-04-18,24.660661697387695,51.10076141357422,68.16012573242188,152.12159729003906,133.4599609375,2094.340087890625
2016-04-19,24.529878616333008,51.96241760253906,68.53042602539062,153.15921020507812,133.53866577148438,2100.800048828125
2016-04-20,24.580350875854492,52.7174072265625,67.10684204101562,152.36734008789062,132.97979736328125,2102.39990234375
2016-04-21,24.314193725585938,52.19219970703125,66.48965454101562,150.70166015625,132.75941467285156,2091.47998046875
2016-04-22,24.247657775878906,52.4958381652832,66.61308288574219,151.3843231201172,132.75941467285156,2091.580078125
2016-04-25,24.109987258911133,52.19219970703125,66.99162292480469,150.69259643554688,132.53900146484375,2087.7900390625
2016-04-26,23.94249725341797,52.4630126953125,65.46102905273438,152.10340881347656,130.80731201171875,2091.699951171875
2016-04-27,22.444229125976562,52.61072540283203,65.74082946777344,152.512939453125,132.05093383789062,2095.14990234375
2016-04-28,21.758188247680664,52.19219970703125,65.63384246826172,150.7835693359375,131.45274353027344,2075.81005859375
2016-04-29,21.50809669494629,51.86396026611328,65.9300765991211,150.28298950195312,131.75184631347656,2065.300048828125
2016-05-02,21.48514747619629,52.34812545776367,66.62953186035156,152.54026794433594,132.50750732421875,2081.429931640625
2016-05-03,21.83849334716797,51.33873748779297,66.73649597167969,149.99169921875,132.2162322998047,2063.3701171875
2016-05-04,21.611345291137695,50.52632522583008,67.14794921875,150.41041564941406,131.57867431640625,2051.1201171875
2016-05-05,21.523624420166016,50.25550842285156,66.90108489990234,145.96864318847656,132.05880737304688,2050.6298828125
2016-05-06,21.403587341308594,50.55093765258789,67.58409881591797,146.56939697265625,132.9404296875,2057.139892578125
2016-05-09,21.419748306274414,50.23088455200195,67.57587432861328,147.7161865234375,132.64918518066406,2058.68994140625
2016-05-10,21.565174102783203,50.91201400756836,67.87211608886719,148.58999633789062,134.01878356933594,2084.389892578125
2016-05-11,21.355106353759766,50.723270416259766,67.60054779052734,146.80601501464844,133.6331329345703,2064.4599609375
2016-05-12,20.85418701171875,50.6904411315918,67.81450653076172,145.05844116210938,133.9321746826172,2064.110107421875
2016-05-13,20.895736694335938,50.222686767578125,66.84349060058594,143.593017578125,132.49172973632812,2046.6099853515625
2016-05-16,21.67136001586914,50.600181579589844,67.17267608642578,144.34848022460938,133.4599609375,2066.659912109375
2016-05-17,21.58133888244629,50.600181579589844,66.34153747558594,144.4394989013672,132.09030151367188,2047.2099609375
2016-05-18,21.828330993652344,52.55328369140625,65.70790100097656,145.16769409179688,132.18539428710938,2047.6300048828125
2016-05-19,21.74523162841797,52.01987075805664,65.98767852783203,144.82179260253906,130.8304443359375,2040.0400390625
2016-05-20,21.98069190979004,52.11834716796875,65.8478012084961,147.11549377441406,130.75119018554688,2052.320068359375
2016-05-23,22.260005950927734,52.077308654785156,65.99591064453125,147.48870849609375,131.622802734375,2048.0400390625
2016-05-24,22.599346160888672,52.963592529296875,66.62953186035156,149.6185302734375,133.61965942382812,2076.06005859375
2016-05-25,22.99639129638672,53.76781463623047,67.04923248291016,149.472900390625,134.6973114013672,2090.5400390625
2016-05-26,23.178752899169922,53.3657112121582,66.83525085449219,148.72650146484375,133.84152221679688,2090.10009765625
2016-05-27,23.164907455444336,53.69395446777344,67.00806427001953,149.70046997070312,133.82565307617188,2099.06005859375
2016-05-31,23.051794052124023,53.562652587890625,66.68714904785156,150.1555633544922,133.37396240234375,2096.949951171875
2016-06-01,22.728618621826172,53.907325744628906,67.30430603027344,149.9097900390625,133.6671905517578,2099.330078125
2016-06-02,22.55779266357422,54.00579833984375,67.43597412109375,150.0008544921875,133.15211486816406,2105.260009765625
2016-06-03,22.603961944580078,53.045650482177734,67.86388397216797,149.10882568359375,133.4215545654297,2099.1298828125
2016-06-06,22.767854690551758,53.570858001708984,68.1107406616211,148.60821533203125,134.7686004638672,2109.409912109375
2016-06-07,22.86019515991211,53.39033126831055,67.74044799804688,150.02813720703125,135.42628479003906,2112.1298828125
2016-06-08,22.839418411254883,53.54624557495117,68.0119857788086,149.95530700683594,135.83035278320312,2119.1201171875
2016-06-09,23.003318786621094,53.13593292236328,68.43991088867188,149.372802734375,134.8082275390625,2115.47998046875
2016-06-10,22.81402587890625,52.389163970947266,68.46459197998047,146.4237823486328,133.56411743164062,2096.070068359375
2016-06-13,22.470069885253906,51.92139434814453,67.94617462158203,146.0232696533203,132.43106079101562,2079.06005859375
2016-06-14,22.497772216796875,50.94485092163086,68.5880355834961,145.76779174804688,132.81137084960938,2075.320068359375
2016-06-15,22.423900604248047,50.85456848144531,68.25887298583984,145.6856689453125,132.96189880371094,2071.5
2016-06-16,22.5185489654541,51.059730529785156,68.63741302490234,147.70220947265625,134.6497039794922,2077.989990234375
2016-06-17,22.006086349487305,51.10897445678711,68.4070053100586,148.0489501953125,133.8652801513672,2071.219970703125
2016-06-20,21.952987670898438,51.18281555175781,68.33293914794922,150.0746612548828,135.6798095703125,2083.25
2016-06-21,22.139968872070312,51.65879440307617,68.63741302490234,149.60015869140625,135.79074096679688,2088.89990234375
2016-06-22,22.056869506835938,51.461849212646484,68.7690658569336,142.81134033203125,135.6798095703125,2085.449951171875
2016-06-23,22.183828353881836,52.56148147583008,69.29572296142578,144.070556640625,137.9618682861328,2113.320068359375
2016-06-24,21.560562133789062,48.90967559814453,67.69107055664062,137.39120483398438,134.00787353515625,2037.4100341796875
2016-06-27,21.24661636352539,47.276611328125,66.84349060058594,133.33987426757812,132.47862243652344,2000.5400390625
2016-06-28,21.604415893554688,48.84402084350586,67.85565185546875,135.1374053955078,134.38031005859375,2036.0899658203125
2016-06-29,21.791404724121094,50.222686767578125,69.0488510131836,137.10838317871094,135.9095916748047,2070.77001953125
2016-06-30,22.06841468811035,50.99408721923828,69.67424011230469,138.49534606933594,138.76217651367188,2098.860107421875
2016-07-01,22.13535499572754,50.66327667236328,69.76475524902344,140.37501525878906,139.094970703125,2102.949951171875
2016-07-05,21.92759132385254,49.249061584472656,70.30789947509766,138.85122680664062,139.16632080078125,2088.550048828125
2016-07-06,22.052248001098633,49.778358459472656,69.9704818725586,138.19427490234375,138.79383850097656,2099.72998046875
2016-07-07,22.14689826965332,50.10089874267578,69.805908203125,139.24356079101562,138.5640411376953,2097.89990234375
2016-07-08,22.317712783813477,51.13466262817383,70.57941436767578,142.54676818847656,140.34693908691406,2129.89990234375
2016-07-11,22.386978149414062,51.49855422973633,70.56295776367188,143.35885620117188,141.05213928222656,2137.159912109375
2016-07-12,22.488544464111328,52.26769256591797,70.56295776367188,145.9502410888672,141.96340942382812,2152.139892578125
2016-07-13,22.361576080322266,52.2346076965332,70.67817687988281,146.37913513183594,142.00303649902344,2152.429931640625
2016-07-14,22.804792404174805,53.0285530090332,70.6617202758789,147.3646240234375,143.34214782714844,2163.75
2016-07-15,22.802486419677734,53.078163146972656,70.77692413330078,146.5343017578125,143.73837280273438,2161.739990234375
2016-07-18,23.04486846923828,52.89622116088867,70.71109008789062,146.68934631347656,143.50856018066406,2166.889892578125
2016-07-19,23.054096221923828,52.81352233886719,70.90857696533203,145.703857421875,143.611572265625,2163.780029296875
2016-07-20,23.074874877929688,52.87141418457031,70.75930786132812,146.0597686767578,143.7542266845703,2173.02001953125
2016-07-21,22.952533721923828,52.67292785644531,70.70954895019531,144.54501342773438,142.83502197265625,2165.169921875
2016-07-22,22.774789810180664,52.96240234375,71.09103393554688,146.69850158691406,142.9776611328125,2175.030029296875
2016-07-25,22.470069885253906,52.82179260253906,71.15738677978516,146.2057647705078,142.33583068847656,2168.47998046875
2016-07-26,22.315412521362305,53.03681564331055,70.71781921386719,147.3646240234375,140.7748565673828,2169.179931640625
2016-07-27,23.765094757080078,53.20222854614258,70.04607391357422,146.82623291015625,141.25823974609375,2166.580078125
2016-07-28,24.08595848083496,53.01201248168945,70.3363265991211,147.3189697265625,141.02835083007812,2170.06005859375
2016-07-29,24.055953979492188,52.904502868652344,70.98321533203125,147.72958374023438,141.32949829101562,2173.60009765625
2016-08-01,24.480701446533203,52.76389694213867,71.66326904296875,147.51063537597656,141.27406311035156,2170.840087890625
2016-08-02,24.118282318115234,52.63985061645508,71.95353698730469,145.2476348876953,141.32949829101562,2157.030029296875
2016-08-03,24.420682907104492,53.47515106201172,71.29839324951172,146.552490234375,141.34535217285156,2163.7900390625
2016-08-04,24.571542739868164,53.39243698120117,71.3647232055664,145.83163452148438,140.89369201660156,2164.25
2016-08-05,24.945209503173828,54.831459045410156,71.1407699584961,148.65118408203125,141.49591064453125,2182.8701171875
2016-08-08,25.151771545410156,54.66604232788086,71.12420654296875,149.3720245361328,141.5038299560547,2180.889892578125
2016-08-09,25.253887176513672,54.4758415222168,71.31495666503906,149.9468994140625,141.35328674316406,2181.739990234375
2016-08-10,25.065895080566406,53.987892150878906,71.58033752441406,150.23886108398438,141.6940460205078,2175.489990234375
2016-08-11,25.049652099609375,54.136756896972656,71.92867279052734,151.27908325195312,143.42137145996094,2185.7900390625
2016-08-12,25.10767364501953,54.020965576171875,72.18576049804688,151.01446533203125,142.84298706054688,2184.050048828125
2016-08-15,25.409387588500977,54.35177993774414,72.169189453125,151.8357391357422,143.07272338867188,2190.14990234375
2016-08-16,25.38618278503418,54.3435173034668,71.80426788330078,152.1368408203125,142.03469848632812,2178.14990234375
2016-08-17,25.349042892456055,54.49238204956055,72.11941528320312,151.88133239746094,143.41412353515625,2182.219970703125
2016-08-18,25.31655502319336,54.54198455810547,72.5174789428711,152.55653381347656,142.86390686035156,2187.02001953125
2016-08-19,25.381542205810547,54.46756362915039,72.40967559814453,153.87051391601562,143.206787109375,2183.8701171875
2016-08-22,25.184267044067383,54.417938232421875,72.02819061279297,153.19529724121094,142.77621459960938,2182.639892578125
2016-08-23,25.263172149658203,54.39313507080078,72.48432922363281,153.83401489257812,143.33436584472656,2186.89990234375
2016-08-24,25.072853088378906,54.54198455810547,72.40967559814453,153.5055694580078,143.04734802246094,2175.43994140625
2016-08-25,24.966096878051758,54.64122772216797,72.89899444580078,151.04183959960938,143.182861328125,2172.469970703125
2016-08-26,24.819881439208984,54.765296936035156,72.63362121582031,150.51263427734375,143.04734802246094,2169.0400390625
2016-08-29,24.792024612426758,55.36902618408203,73.2307357788086,150.71339416503906,143.91647338867188,2180.3798828125
2016-08-30,24.601715087890625,55.82387924194336,72.60041809082031,150.49440002441406,143.63731384277344,2176.1201171875
2016-08-31,24.624919891357422,55.82387924194336,72.40967559814453,150.49440002441406,142.91175842285156,2170.949951171875
2016-09-01,24.771141052246094,55.58403396606445,73.23902130126953,151.14224243164062,143.50180053710938,2170.860107421875
2016-09-02,25.00322914123535,55.815589904785156,73.14778137207031,151.00538635253906,144.16354370117188,2179.97998046875
2016-09-06,24.996265411376953,55.774261474609375,73.51270294189453,150.4031524658203,143.8844757080078,2186.47998046875
2016-09-07,25.14944839477539,55.54269790649414,72.94048309326172,150.74078369140625,143.3184051513672,2186.159912109375
2016-09-08,24.490306854248047,55.61711502075195,72.79949188232422,151.28953552246094,143.5974884033203,2181.300048828125
2016-09-09,23.93560791015625,55.120906829833984,71.5223159790039,147.12774658203125,140.04141235351562,2127.81005859375
2016-09-12,24.47174072265625,55.45998001098633,73.18927001953125,149.33212280273438,142.0028533935547,2159.0400390625
2016-09-13,25.054285049438477,55.021671295166016,72.19405364990234,146.6703643798828,140.38426208496094,2127.02001953125
2016-09-14,25.94087791442871,54.91416549682617,72.16087341308594,145.84713745117188,140.02545166015625,2125.77001953125
2016-09-15,26.822830200195312,55.11263656616211,73.03168487548828,146.41427612304688,140.79888916015625,2147.260009765625
2016-09-16,26.671966552734375,54.43448257446289,73.02339172363281,145.3349609375,139.57899475097656,2139.159912109375
2016-09-19,26.360971450805664,54.740482330322266,73.28878784179688,147.5027618408203,140.90255737304688,2139.1201171875
2016-09-20,26.358646392822266,54.96377182006836,73.46297454833984,148.77415466308594,141.60415649414062,2139.760009765625
2016-09-21,26.354001998901367,55.278038024902344,72.81607818603516,159.0278778076172,143.1908416748047,2163.1201171875
2016-09-22,26.60234260559082,55.73289108276367,73.80297088623047,158.8448944091797,143.3981475830078,2177.179931640625
2016-09-23,26.15904426574707,55.61711502075195,72.78288269042969,159.51263427734375,141.43673706054688,2164.68994140625
2016-09-26,26.198497772216797,54.40139389038086,72.85752868652344,160.38156127929688,140.28855895996094,2146.10009765625
2016-09-27,26.247236251831055,54.88108444213867,73.28047943115234,162.17434692382812,140.56765747070312,2159.929931640625
2016-09-28,26.446834564208984,55.170536041259766,74.19276428222656,160.48219299316406,141.59619140625,2171.3701171875
2016-09-29,26.036039352416992,54.29389190673828,73.17267608642578,160.1802978515625,139.8261260986328,2151.1298828125
2016-09-30,26.237958908081055,55.0712776184082,74.43328094482422,159.77786254882812,140.5118408203125,2168.27001953125
2016-10-03,26.114948272705078,55.00513458251953,73.529296875,159.43028259277344,139.5630645751953,2161.199951171875
2016-10-04,26.226350784301758,55.479949951171875,73.27220916748047,158.79005432128906,136.884033203125,2150.489990234375
2016-10-05,26.237958908081055,56.387943267822266,73.68687438964844,159.39369201660156,137.4501495361328,2159.72998046875
2016-10-06,26.43291473388672,56.53791427612305,73.99373626708984,158.3235321044922,136.85214233398438,2160.77001953125
2016-10-07,26.472368240356445,56.73783874511719,74.64061737060547,158.25033569335938,136.60496520996094,2153.739990234375
2016-10-10,26.93423080444336,57.17934036254883,73.86103057861328,159.34800720214844,136.45350646972656,2163.659912109375
2016-10-11,26.992250442504883,56.90443801879883,73.4297866821289,159.22909545898438,135.2893829345703,2136.72998046875
2016-10-12,27.233631134033203,56.75448226928711,73.45465850830078,158.735107421875,135.32130432128906,2139.179931640625
2016-10-13,27.150083541870117,56.429603576660156,73.18095397949219,156.3660888671875,135.5605010986328,2132.550048828125
2016-10-14,27.30093765258789,56.246337890625,73.33853912353516,156.39353942871094,135.80764770507812,2132.97998046875
2016-10-17,27.282373428344727,55.95477294921875,72.84098052978516,156.2654571533203,135.7119598388672,2126.5
2016-10-18,27.263803482055664,56.39628601074219,72.52580261230469,156.1739959716797,135.50466918945312,2139.60009765625
2016-10-19,27.182571411132812,56.93776321411133,71.48948669433594,155.91786193847656,135.47279357910156,2144.2900390625
2016-10-20,27.16864585876465,56.86280059814453,70.97968292236328,155.22268676757812,135.4329071044922,2141.340087890625
2016-10-21,27.06188201904297,57.05437469482422,70.47824096679688,155.6801300048828,135.14585876464844,2141.159912109375
2016-10-24,27.305578231811523,57.370933532714844,70.28600311279297,157.39971923828125,136.55714416503906,2151.330078125
2016-10-25,27.444833755493164,57.312618255615234,72.68457794189453,157.262451171875,132.53863525390625,2143.159912109375
2016-10-26,26.827470779418945,57.58753204345703,73.04396057128906,158.78086853027344,132.7619171142578,2139.429931640625
2016-10-27,26.569849014282227,57.67082595825195,72.358642578125,159.52174377441406,132.16387939453125,2133.0400390625
2016-10-28,26.393465042114258,57.570865631103516,72.57594299316406,159.38458251953125,132.17189025878906,2126.409912109375
2016-10-31,26.351680755615234,57.695823669433594,72.54251098632812,159.4486083984375,131.79714965820312,2126.14990234375
2016-11-01,25.875892639160156,57.454246520996094,72.58432006835938,156.89659118652344,130.95993041992188,2111.719970703125
2016-11-02,25.899099349975586,57.212650299072266,72.49235534667969,157.67408752441406,132.13999938964844,2097.93994140625
2016-11-03,25.621498107910156,56.96274185180664,72.37535858154297,158.8357391357422,133.0170440673828,2088.659912109375
2016-11-04,25.39054298400879,56.44626235961914,71.10504913330078,159.88768005371094,132.7379608154297,2085.179931640625
2016-11-07,25.75680160522461,58.21230697631836,72.34192657470703,164.66229248046875,135.33724975585938,2131.52001953125
2016-11-08,25.908435821533203,58.33723831176758,73.09410858154297,165.8422393798828,136.36573791503906,2139.56005859375
2016-11-09,25.866445541381836,61.019615173339844,71.81541442871094,165.71420288085938,135.85548400878906,2163.260009765625
2016-11-10,25.14559555053711,63.85192108154297,69.333251953125,167.90945434570312,138.95709228515625,2167.47998046875
2016-11-11,25.294902801513672,63.885257720947266,69.8514175415039,168.0192108154297,139.5949249267578,2164.449951171875
2016-11-14,24.66036605834961,66.23440551757812,69.36669921875,170.27850341796875,137.86477661132812,2164.199951171875
2016-11-15,24.986970901489258,66.10944366455078,69.88484954833984,169.57421875,138.92514038085938,2180.389892578125
2016-11-16,25.658823013305664,64.47672271728516,69.52546691894531,168.13819885253906,138.0264434814453,2176.93994140625
2016-11-17,25.64948844909668,64.99319458007812,69.42518615722656,169.2906036376953,138.63629150390625,2187.1201171875
2016-11-18,25.675151824951172,64.73493194580078,68.53092956542969,171.31211853027344,138.7887725830078,2181.89990234375
2016-11-21,26.064741134643555,65.01818084716797,69.06583404541016,172.09872436523438,137.63323974609375,2198.179931640625
2016-11-22,26.08106803894043,65.41803741455078,69.16612243652344,172.0347442626953,137.9462127685547,2202.93994140625
2016-11-23,25.948095321655273,65.69292449951172,69.09927368164062,173.9006805419922,138.21905517578125,2204.719970703125
2016-11-25,26.078731536865234,65.66793060302734,69.75113677978516,175.19036865234375,139.21405029296875,2213.35009765625
2016-11-28,26.02740478515625,65.24307250976562,69.42518615722656,173.8184051513672,138.41966247558594,2201.719970703125
2016-11-29,26.001750946044922,65.74292755126953,69.27473449707031,174.08358764648438,138.63629150390625,2204.659912109375
2016-11-30,25.782459259033203,66.7842025756836,68.9153823852539,175.31842041015625,137.80979919433594,2198.81005859375
2016-12-01,25.54218292236328,68.13372039794922,68.4139404296875,175.79408264160156,138.52392578125,2191.080078125
2016-12-02,25.637832641601562,67.97541809082031,68.8652572631836,176.35202026367188,138.36346435546875,2191.949951171875
2016-12-05,25.453533172607422,69.35826873779297,69.35832977294922,177.9070281982422,137.7135009765625,2204.7099609375
2016-12-06,25.64948844909668,69.71649169921875,69.29147338867188,176.8368377685547,137.8579559326172,2212.22998046875
2016-12-07,25.90143394470215,70.03302001953125,70.35285949707031,179.75469970703125,141.26829528808594,2241.35009765625
